hyena_ID,date_sampling,sample_ID.x,module,sub_module,clan,sex,birthdate,age_sampling,age_sampling_cat,litter_size,twin_status,sex_comp,date_reversal1,date_reversal2,type_adoption,genetic_mum_alive,social_rank_genetic_mum,surrogate_mum1_alive,social_rank_surrogate_mum1,surrogate_mum2_alive,social_rank_surrogate_mum2,date_adoption,social_rank_hyena_ID,prey_level,prey_level_imputed,sampling_month,season,total_parasite_load,Ancylostoma_egg_load,Ancylostoma_rich,Cystoisospora_oocyst_load,Cystoisospora_rich,Spirometra_egg_load,Spirometra_rich,Dipylidium_egg_load,Dipylidium_rich..includes.proglotids.visualization.info.,Trichuris_egg_load,Trichuris_rich,Taeniidae_egg_load,Taeniidae_rich,Spirurida_egg_load,Spirurida_rich,Mesocestoides_egg_load,Mesocestoides_rich,other_unidentified_taxa,other_rich,total_parasite_rich,total_parasite_rich_without_other,mucin,IgA,IgG,fGCM,lysozyme,lysozyme_detection,neopterin,neopterin_CV,extract_prepared_neopterin,date_neopterin,time_of_storage_neopterin,sample_ID.y,cortisol,AFR,LRS,age_death,Survival_Ad
P563,9/30/2009,X8572,intest_biomes,twins,P,M,7/9/2009,83,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.45,NA,NA,NA,NA,NA,NA,2,2,9,dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.11230005,455215.4673,760.7115406,15.574,0,0,2.109,< 5%,16-Apr-20,16-Dec-20,244,ES1192,15.57,NA,NA,NA,No
P564,9/23/2009,X8549,intest_biomes,twins,P,F,7/9/2009,76,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,-0.45,NA,NA,NA,NA,NA,NA,2,2,9,dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.2368164,1145731.457,1468.478932,57.366,0,0,5.849,< 5%,16-Apr-20,16-Dec-20,244,ES1184,57.37,NA,NA,441,No
P566,11/10/2009,X8760,intest_biomes,adoptions,P,F,7/7/2009,126,sampled_as_juvenile,singlt,NA,NA,NA,NA,joint_raising,mum_alive,-0.06,surrogate_mum1_alive,-0.11,NA,NA,10/31/2009,NA,3,3,11,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.29019887,1233859.586,58.81012329,87.175,0,0,7.313,< 5%,24-Feb-20,16-Dec-20,296,ES1245,87.18,1314,1,2496,Yes
P587,7/5/2010,B425,intest_biomes,twins,P,F,3/21/2010,106,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,-0.12,NA,NA,NA,NA,NA,NA,2,2,7,dry,5975,5200,1,550,1,25,1,0,0,50,1,0,0,150,1,0,0,0,0,5,5,402.6287896,269486.0269,294.9080969,79.5,0,0,9.446,< 5%,7-Oct-17,30-Sep-20,1089,ES1359,NA,NA,NA,612,No
P589,3/28/2011,B2287,intest_biomes,social_dyn_twins,P,F,3/27/2010,366,sampled_as_juvenile,twin,twin_sub,mixed,7/5/2010,8/31/2010,no_adoption,mum_alive,0.69,NA,NA,NA,NA,NA,NA,1,1,3,wet,100,75,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,34.89976918,8145.014654,29.83799216,12.752,0,0,8.867,< 5%,10-Jul-17,15-Dec-20,1254,ES1584,12.75,1496,0,NA,Yes
P589,11/14/2014,B6359,intest_biomes,social_dyn,P,F,3/27/2010,1693,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,2,2,11,wet,750,0,0,0,0,750,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.80083822,313604.2942,27.84660532,25.576,0,0,19.161,< 5%,22-Jan-21,27-Jan-21,5,ES1944,25.07,1496,0,NA,Yes
P590,3/28/2011,B2293,intest_biomes,twins,P,M,3/27/2010,366,sampled_as_juvenile,twin,twin_dom,mixed,7/5/2010,8/31/2010,no_adoption,mum_alive,0.69,NA,NA,NA,NA,NA,NA,1,1,3,wet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.17800609,10448.17488,15.2430753,17.855,0,0,8.439,< 5%,10-Jul-17,15-Dec-20,1254,ES1585,17.86,NA,NA,NA,Yes
P591,7/5/2010,B433,intest_biomes,twins,P,M,3/21/2010,106,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.12,NA,NA,NA,NA,NA,NA,2,2,7,dry,4500,4450,1,25,1,0,0,0,0,0,0,0,0,25,1,0,0,0,0,3,3,303.0396282,9905643.86,39732.54246,84.79,2.343522,1,11.21,< 5%,16-Apr-20,16-Dec-20,244,ES1360,84.79,NA,NA,NA,No
P607,2/22/2011,B1892,intest_biomes,social_dyn_twins,P,F,8/30/2010,176,sampled_as_juvenile,twin,twin_dom,mixed,10/7/2010,NA,no_adoption,mum_alive,0.94,NA,NA,NA,NA,NA,NA,1,1,2,wet,2525,2525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,94.43104835,16758.43608,396.6897456,39.194,0,0,2.637,< 5%,10-Jul-17,15-Dec-20,1254,ES1533,39.19,1132,1,NA,Yes
P608,2/22/2011,B1885,intest_biomes,twins,P,M,8/30/2010,176,sampled_as_juvenile,twin,twin_sub,mixed,10/7/2010,NA,no_adoption,mum_alive,0.94,NA,NA,NA,NA,NA,NA,1,1,2,wet,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,160.925459,31698.75906,691.7564454,17.445,0,0,3.005,< 5%,10-Jul-17,15-Dec-20,1254,ES1532,17.45,NA,NA,NA,Yes
P616,7/4/2012,B3242,intest_biomes,adoptions,P,F,9/20/2010,653,sampled_as_juvenile,singlt,NA,NA,NA,NA,no_adoption,mum_alive,-0.16,NA,NA,NA,NA,NA,NA,2,2,7,dry,15225,200,1,200,1,14800,1,0,0,0,0,0,0,0,0,0,0,25,1,4,3,73.66295,27725.52531,6.689320029,33.52,0,0,19.06,< 5%,8-Feb-21,9-Feb-21,1,ES1749,33.52,1716,1,2187,Yes
P617,3/17/2011,B2250,intest_biomes,twins,P,M,12/15/2010,92,sampled_as_juvenile,twin,twin_dom,MM,NA,NA,no_adoption,mum_alive,-0.03,NA,NA,NA,NA,NA,NA,2,2,3,wet,25,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,1,123.3163803,38223.24015,72.264835,24.505,0,0,3.266,< 5%,10-Jul-17,15-Dec-20,1254,ES1560,24.51,NA,NA,NA,No
P618,3/16/2011,B2198,intest_biomes,twins,P,M,12/15/2010,91,sampled_as_juvenile,twin,twin_sub,MM,NA,NA,no_adoption,mum_alive,-0.03,NA,NA,NA,NA,NA,NA,2,2,3,wet,3000,25,1,2925,1,0,0,0,0,0,0,0,0,0,0,50,1,0,0,3,3,110.2925378,389411.3812,285.9300822,22.95,0,0,5.923,< 5%,22-Jan-21,28-Jan-21,6,ES1558,22.95,NA,NA,NA,No
P632,11/17/2011,B2980,intest_biomes,social_dyn,P,F,2/18/2011,272,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,0.47,NA,NA,NA,NA,NA,NA,2,2,11,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,0,1927,Yes
P632,2/12/2015,B6492,intest_biomes,social_dyn,P,F,2/18/2011,1455,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,1,1,2,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,0,1927,Yes
P642,9/3/2016,B8097,intest_biomes,extreme_ranks,P,F,7/2/2011,1890,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,2,2,9,dry,4125,0,0,0,0,3800,1,0,0,0,0,0,0,0,0,0,0,325,1,2,1,27.41933568,53623.44949,66.45397804,53.805,0,0,5.77,5 - 10%,24-Feb-20,16-Dec-20,296,ES2405,53.81,1570,0,NA,Yes
P644,1/3/2017,B8751,intest_biomes,adoptions,P,F,9/10/2011,1942,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,NA,1,1,wet,17600,100,1,3225,1,14225,1,0,0,0,0,0,0,0,0,0,0,50,1,4,3,141.5854042,1930950.257,4.02227609,49.137,0,0,41.05,5 - 10%,22-Jan-21,28-Jan-21,6,ES2545,49.14,1825,0,NA,Yes
P657,9/3/2012,B3321,intest_biomes,adoptions,P,F,10/29/2011,310,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,0.12,NA,NA,NA,NA,NA,NA,2,2,9,dry,500,25,1,350,1,0,0,25,1,0,0,0,0,0,0,100,1,0,0,4,4,70.41139393,341347.8207,1660.601482,30.388,0,0,7.427,5 - 10%,8-Feb-21,9-Feb-21,1,ES1741,30.39,1789,1,NA,Yes
P667,8/17/2016,B7947,intest_biomes,social_dyn_extreme_ranks,P,F,5/5/2012,1565,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,2,2,8,dry,725,0,0,0,0,725,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,122.8266656,8836.833249,8.680021977,63.593,0,0,12.915,< 5%,22-Jan-21,27-Jan-21,5,ES2379,63.59,1168,2,NA,Yes
P673,9/13/2012,B3354,intest_biomes,twins,P,F,5/5/2012,131,sampled_as_juvenile,twin,twin_sub,FF,NA,NA,no_adoption,mum_alive,-1,NA,NA,NA,NA,NA,NA,2,2,9,dry,1825,1375,1,425,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,3,2,90.02422109,1362795.142,643.1763441,11.36,1.821535,1,5.26,< 5%,16-Apr-20,16-Dec-20,244,ES1755,11.36,NA,NA,220,No
P674,9/13/2012,B3358,intest_biomes,twins,P,F,5/5/2012,131,sampled_as_juvenile,twin,twin_dom,FF,NA,NA,no_adoption,mum_alive,-1,NA,NA,NA,NA,NA,NA,2,2,9,dry,325,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,206.5955963,1782652.836,945.0417474,39.605,8.701082,1,12.87,< 5%,16-Apr-20,16-Dec-20,244,ES1756,39.61,NA,NA,305,No
P701,6/25/2013,B4285,intest_biomes,twins,P,F,2/16/2013,129,sampled_as_juvenile,twin,twin_dom,FF,5/31/2013,NA,no_adoption,mum_alive,-0.89,NA,NA,NA,NA,NA,NA,2,2,6,dry,2075,2050,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,2,2,100.4813678,493780.5915,608.2630877,44.71,0,0,17.47,5 - 10%,16-Apr-20,17-Dec-20,245,ES1818,44.71,1424,1,2497,Yes
P703,6/25/2013,B4290,intest_biomes,twins,P,F,2/16/2013,129,sampled_as_juvenile,twin,twin_sub,FF,5/31/2013,NA,no_adoption,mum_alive,-0.89,NA,NA,NA,NA,NA,NA,2,2,6,dry,325,250,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,105.150746,1025047.738,4107.418359,41.1,0,0,11.67,< 5%,16-Apr-20,17-Dec-20,245,ES1819,41.1,NA,NA,403,No
P715,3/17/2014,B4940,intest_biomes,social_dyn,P,F,9/10/2013,188,sampled_as_juvenile,twin,twin_sub,FF,NA,NA,no_adoption,mum_alive,0.64,NA,NA,NA,NA,NA,NA,2,2,3,wet,650,525,1,0,0,0,0,0,0,0,0,50,1,0,0,75,1,0,0,3,3,125.5897521,495544.4833,18578.79934,17.68,0,0,2.523,< 5%,16-Apr-20,17-Dec-20,245,ES1907,17.68,NA,NA,1174,Yes
P715,6/29/2016,B7715,intest_biomes,social_dyn,P,F,9/10/2013,1023,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,2,2,6,dry,475,25,1,0,0,450,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0190662,47360.25658,224.0194548,19,0,0,8.454,5 - 10%,16-Apr-20,17-Dec-20,245,ES2324,19,NA,NA,1174,Yes
P750,1/5/2015,B6288,intest_biomes,social_dyn,P,F,5/28/2014,222,sampled_as_juvenile,singlt,NA,NA,NA,NA,no_adoption,mum_alive,-0.89,NA,NA,NA,NA,NA,NA,1,1,1,wet,4575,1275,1,575,1,2300,1,75,1,NA,NA,25,1,125,1,200,1,0,0,7,7,96.61835443,479438.3076,1959.865011,25.48,0,0,3.897,5 - 10%,16-Apr-20,17-Dec-20,245,ES2013,25.48,1168,0,1633,Yes
P750,1/2/2017,B8742,intest_biomes,social_dyn,P,F,5/28/2014,950,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,NA,1,1,wet,31675,75,1,875,1,30725,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,41.2891058,96143.40693,146.4785513,23.946,0,0,4.433,< 5%,16-Apr-20,17-Dec-20,245,ES2543,23.95,1168,0,1633,Yes
P755,2/10/2015,B6477,intest_biomes,adoptions,P,F,11/5/2014,97,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.32,NA,NA,NA,NA,NA,NA,1,1,2,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314,0,NA,Yes
P772,9/14/2017,B9444,intest_biomes,social_dyn,P,F,6/30/2015,807,sampled_as_adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,2,9,dry,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68.66004715,52194.14636,64.62763923,14.267,0,0,20.63,< 5%,16-Apr-20,17-Dec-20,245,ES2726,NA,NA,NA,NA,Yes
P774,10/19/2015,B7103,intest_biomes,twins,P,M,7/6/2015,105,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.76,NA,NA,NA,NA,NA,NA,2,2,10,dry,12400,11400,1,875,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,89.02375087,1208532.368,974.2675022,50.09,0.5561471,1,3.058,< 5%,16-Apr-20,17-Dec-20,245,ES2212,50.09,NA,NA,NA,No
P775,10/22/2015,B7118,intest_biomes,twins,P,F,7/6/2015,108,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,-0.76,NA,NA,NA,NA,NA,NA,2,2,10,dry,29000,6275,1,0,0,22700,1,25,1,0,0,0,0,0,0,0,0,0,0,3,3,76.69529207,538111.4901,3114.796227,31.07,0,0,8.29,< 5%,16-Apr-20,17-Dec-20,245,ES2216,31.07,NA,NA,126,No
P791,8/4/2016,B7901,intest_biomes,adoptions,P,F,1/21/2016,196,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.09,NA,NA,NA,NA,NA,NA,2,2,8,dry,36225,0,0,0,0,35850,1,0,0,0,0,0,0,0,0,50,1,325,1,3,2,133.8891216,2512637.04,632.0470858,42.95,0,0,5.179,< 5%,22-Jan-21,28-Jan-21,6,ES2367,42.95,NA,NA,913,Yes
P795,9/12/2016,B8180,intest_biomes,adoptions,P,F,4/9/2016,156,sampled_as_juvenile,twin,twin_sub,mixed,8/13/2016,NA,joint_raising,mum_dead,NA,surrogate_mum1_alive,0.35,surrogate_mum2_alive,0.26,5/16/2016,NA,2,2,9,dry,25,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,1,88.12304374,690716.618,792.4783001,60.585,0,0,20.93,5 - 10%,24-Feb-20,15-Dec-20,295,ES2424,60.59,NA,NA,NA,Yes
P795,11/9/2016,B8423,intest_biomes,adoptions_twins,P,F,4/9/2016,214,sampled_as_juvenile,twin,twin_sub,mixed,8/13/2016,NA,joint_raising,mum_dead,NA,surrogate_mum1_alive,0.32,surrogate_mum2_alive,0.27,5/16/2016,NA,2,2,11,wet,3250,2175,1,350,1,0,0,0,0,0,0,0,0,50,1,675,1,0,0,4,4,89.19484046,186765.1174,10643.67942,51.595,0,0,3.036,< 5%,8-Feb-21,9-Feb-21,1,ES2490,51.6,NA,NA,NA,Yes
P796,11/9/2016,B8427,intest_biomes,adoptions_twins,P,M,4/9/2016,214,sampled_as_juvenile,twin,twin_dom,mixed,8/13/2016,NA,joint_raising,mum_dead,NA,surrogate_mum1_alive,0.32,NA,NA,5/16/2016,NA,2,2,11,wet,11250,1400,1,175,1,9375,1,25,1,0,0,0,0,0,0,275,1,0,0,5,5,111.1540838,160256.7659,1975.667395,35.105,3.013925,1,6.265,5 - 10%,8-Feb-21,9-Feb-21,1,ES2491,35.1,NA,NA,NA,Yes
P796,1/16/2017,B8833,intest_biomes,adoptions,P,M,4/9/2016,282,sampled_as_juvenile,twin,twin_dom,mixed,8/13/2016,NA,joint_raising,mum_dead,NA,surrogate_mum1_alive,0.33,NA,NA,5/16/2016,NA,NA,2,1,wet,9375,625,1,0,0,8750,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,87.59252133,185280.1611,1120.910326,14.861,NA,NA,22.25,< 5%,24-Feb-20,9-Feb-21,351,ES2563,14.86,NA,NA,NA,Yes
P801,10/15/2016,B8390,intest_biomes,adoptions,P,M,5/29/2016,139,sampled_as_juvenile,twin,NA,mixed,NA,NA,no_adoption,mum_alive,0.1,NA,NA,NA,NA,NA,NA,2,2,10,dry,3125,2075,1,325,1,0,0,0,0,0,0,0,0,0,0,725,1,0,0,3,3,150.4194157,323186.2461,76.91895194,91.74,0,0,9.663,< 5%,8-Feb-21,9-Feb-21,1,ES2480,91.74,NA,NA,NA,Yes
P805,11/15/2016,B8452,intest_biomes,adoptions,P,F,5/29/2016,170,sampled_as_juvenile,twin,NA,mixed,NA,NA,no_adoption,mum_alive,0.15,NA,NA,NA,NA,NA,NA,1,1,11,wet,42250,3500,1,50,1,38500,1,100,1,0,0,0,0,100,1,0,0,0,0,5,5,79.24311865,356389.1194,342.1968916,21.985,1.13215,1,3.393,5 - 10%,24-Feb-20,16-Dec-20,296,ES2498,21.99,NA,NA,NA,Yes
P809,11/15/2016,B8459,intest_biomes,adoptions,P,M,6/19/2016,149,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,0.75,NA,NA,NA,NA,NA,NA,1,1,11,wet,28625,175,1,25,1,28425,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,114.0192892,309251.9267,630.7020523,41.035,0,0,6.713,< 5%,24-Feb-20,16-Dec-20,296,ES2500,41.04,NA,NA,NA,Yes
P810,1/31/2017,B8861,intest_biomes,adoptions,P,M,6/11/2016,234,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.74,NA,NA,NA,NA,NA,NA,NA,1,1,wet,425,200,1,75,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,64.98758268,323186.2461,1609.184757,33.086,0,0,6.041,5 - 10%,8-Feb-21,9-Feb-21,1,ES2571,33.09,NA,NA,NA,Yes
P812,9/20/2016,B8276,intest_biomes,adoptions,P,F,6/11/2016,101,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,-0.76,NA,NA,NA,NA,NA,NA,1,1,9,dry,41850,2050,1,37300,1,2425,1,50,1,0,0,25,1,0,0,0,0,0,0,5,5,105.2859197,567257.0355,8529.431286,17.04,0,0,6.411,< 5%,24-Feb-20,16-Dec-20,296,ES2448,17.04,NA,NA,NA,Yes
P814,10/14/2016,B8366,intest_biomes,twins,P,F,7/22/2016,84,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,1,NA,NA,NA,NA,NA,NA,3,3,10,dry,650,75,1,175,1,400,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,304.0124773,7259642.14,1.179859443,337.624,3829.3577,1,26.96,5 - 10%,16-Apr-20,28-Jan-21,287,ES2474,337.62,NA,NA,NA,Yes
P815,10/10/2016,B8332,intest_biomes,twins,P,M,7/22/2016,80,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,1,NA,NA,NA,NA,NA,NA,2,2,10,dry,34500,9800,1,24675,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,3,3,471.3832369,5701785.013,100.6002963,28.913,4.325197,1,33.49,< 5%,16-Apr-20,17-Dec-20,245,ES2464,28.91,NA,NA,NA,Yes
P816,10/9/2016,B8320,intest_biomes,adoptions,P,F,8/18/2016,52,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,0.19,NA,NA,NA,NA,NA,NA,2,2,10,dry,1075,625,1,425,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,3,3,344.8755762,6499436.461,436.558335,70.635,2.285851,1,27.09,5 - 10%,8-Feb-21,9-Feb-21,1,ES2461,70.64,NA,NA,111,No
P819,1/20/2017,B8846,intest_biomes,twins,P,F,8/10/2016,163,sampled_as_juvenile,twin,twin_dom,FF,2/14/2017,NA,no_adoption,mum_alive,-0.69,NA,NA,NA,NA,NA,NA,NA,3,1,wet,6425,0,0,0,0,6425,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,88.5436493,87588.24559,109.5326439,30.985,0,0,36.76,< 5%,16-Apr-20,17-Dec-20,245,ES2567,30.99,NA,NA,229,No
P819,3/15/2017,B9023,intest_biomes,twins,P,F,8/10/2016,217,sampled_as_juvenile,twin,twin_dom,FF,2/14/2017,NA,no_adoption,mum_alive,-0.68,NA,NA,NA,NA,NA,NA,NA,1,3,wet,5325,475,1,725,1,3500,1,0,0,0,0,0,0,0,0,625,1,0,0,4,4,99.86351572,897631.6751,805.2867665,41.187,495.43867,1,6.247,< 5%,16-Apr-20,17-Dec-20,245,ES2610,41.19,NA,NA,229,No
P820,12/19/2016,B8718,intest_biomes,twins,P,F,8/10/2016,131,sampled_as_juvenile,twin,twin_sub,FF,2/14/2017,NA,no_adoption,mum_alive,-0.69,NA,NA,NA,NA,NA,NA,NA,1,12,wet,75,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34.62475339,90380.01936,287.0432699,11.005,0,0,1.796,< 5%,16-Apr-20,17-Dec-20,245,ES2537,11,NA,NA,NA,Yes
P820,2/23/2017,B8964,intest_biomes,twins,P,F,8/10/2016,197,sampled_as_juvenile,twin,twin_sub,FF,2/14/2017,NA,no_adoption,mum_alive,-0.68,NA,NA,NA,NA,NA,NA,NA,1,2,wet,100,75,1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,101.1777477,187204.5199,128.6489995,NA,0,0,30.22,5 - 10%,8-Feb-21,9-Feb-21,1,ES2603,NA,NA,NA,NA,Yes
P823,11/28/2016,B8589,intest_biomes,twins,P,F,9/2/2016,87,sampled_as_juvenile,twin,twin_sub,FF,NA,NA,no_adoption,mum_alive,0.69,NA,NA,NA,NA,NA,NA,2,2,11,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132,0,NA,Yes
P823,1/3/2017,B8748,intest_biomes,adoptions,P,F,9/2/2016,123,sampled_as_juvenile,twin,twin_sub,FF,NA,NA,no_adoption,mum_alive,0.69,NA,NA,NA,NA,NA,NA,NA,1,1,wet,15900,2250,1,75,1,13575,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,78.18194805,296934.2878,9789.747291,43.299,0,0,2.467,< 5%,8-Feb-21,9-Feb-21,1,ES2544,43.3,1132,0,NA,Yes
P824,11/29/2016,B8601,intest_biomes,twins,P,F,9/2/2016,88,sampled_as_juvenile,twin,twin_dom,FF,NA,NA,no_adoption,mum_alive,0.69,NA,NA,NA,NA,NA,NA,1,1,11,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
P827,1/2/2017,B8738,intest_biomes,adoptions,P,F,9/5/2016,119,sampled_as_juvenile,twin,twin_sub,NA,NA,NA,adoption,mum_dead,NA,surrogate_mum1_alive,-0.18,NA,NA,NA,NA,NA,1,1,wet,4700,4575,1,0,0,0,0,50,1,0,0,25,1,25,1,25,1,0,0,5,5,121.389157,4544810.269,375.5397906,155.553,0,0,29.47,< 5%,24-Feb-20,16-Dec-20,296,ES2542,155.55,NA,NA,146,No
P854,9/21/2017,B9474,intest_biomes,twins,P,M,5/29/2017,115,sampled_as_juvenile,twin,twin_sub,mixed,NA,NA,no_adoption,mum_alive,-0.21,NA,NA,NA,NA,NA,NA,NA,2,9,dry,400,350,1,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,2,2,72.67902454,59432.53424,2712.627223,19.85,0,0,3.971,< 5%,16-Apr-20,17-Dec-20,245,ES2734,19.85,NA,NA,NA,Yes
P857,9/21/2017,B9482,intest_biomes,twins,P,F,5/29/2017,115,sampled_as_juvenile,twin,twin_dom,mixed,NA,NA,no_adoption,mum_alive,-0.21,NA,NA,NA,NA,NA,NA,NA,2,9,dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,No
